,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT,AGE_ENTREPRISE_ANS,DUREE_CONCOURS_MOIS,PERIODICITE_MOIS,FLAG_PERIODICITE_MANQUANTE,NBRE_ECHEANCES,REGION_RC_Béni Mellal-Khénifra,REGION_RC_Casablanca-Settat,REGION_RC_Dakhla-Oued Ed-Dahab,REGION_RC_Drâa-Tafilalet,REGION_RC_Fès-Meknès,REGION_RC_Guelmim-Oued Noun,REGION_RC_L'oriental,REGION_RC_Laâyoune-Sakia El Hamra,REGION_RC_Marrakech-Safi,REGION_RC_Rabat-Salé-Kénitra,REGION_RC_Souss-Massa,REGION_RC_Tanger-Tétouan-Al Hoceima,REGION_TIERS_Béni Mellal-Khénifra,REGION_TIERS_Casablanca-Settat,REGION_TIERS_Dakhla-Oued Ed-Dahab,REGION_TIERS_Drâa-Tafilalet,REGION_TIERS_Fès-Meknès,REGION_TIERS_Guelmim-Oued Noun,REGION_TIERS_L'oriental,REGION_TIERS_Laâyoune-Sakia El Hamra,REGION_TIERS_Marrakech-Safi,REGION_TIERS_Rabat-Salé-Kénitra,REGION_TIERS_Souss-Massa,REGION_TIERS_Tanger-Tétouan-Al Hoceima,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE CASABLANCA,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE FES,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE LAAYOUNE,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE MARRAKECH,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE RABAT,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE TANGER,CENTRE_AFFAIRE_CENTRE D’AFFAIRES D’OUJDA,VILLE_RC_FREQ,VILLE_TIERS_FREQ,FLAG_PAS_ASSOCIE,FLAG_DONNEES_FINANCIERES_MANQUANTES,RA1_FDR,RA3_BFDR,RA6_Tresorerie_nette,RA2_FDR_jours_CA,RA4_BFDR_jours_CA,RA5_Couverture_BFDR_FDR,RA7_TN_jours_CA,RA8_CP_sur_CapPermanents,RA9_CP_sur_TotalBilan,RA10_DLMT_sur_CAF,RA11_ChargesFin_sur_CA,RA12_ImmoNettes_sur_Bilan,RA13_AmortCumul_sur_ImmoBrutes,RA14_BeneficeNet_sur_CA,RA15_ResultatNet_sur_CP,RA16_CAF_sur_CA,RA17_DelaisCreancesClients,RA18_DelaisCreditsFournisseurs,RA19_Stocks_jours_CA,RA20_BFDR_jours_CA,EVOL_CA_N_N1,EVOL_CA_N1_N2,FLAG_RA1_FDR_NC,FLAG_RA3_BFDR_NC,FLAG_RA6_Tresorerie_nette_NC,FLAG_RA2_FDR_jours_CA_NC,FLAG_RA4_BFDR_jours_CA_NC,FLAG_RA5_Couverture_BFDR_FDR_NC,FLAG_RA7_TN_jours_CA_NC,FLAG_RA8_CP_sur_CapPermanents_NC,FLAG_RA9_CP_sur_TotalBilan_NC,FLAG_RA10_DLMT_sur_CAF_NC,FLAG_RA11_ChargesFin_sur_CA_NC,FLAG_RA12_ImmoNettes_sur_Bilan_NC,FLAG_RA13_AmortCumul_sur_ImmoBrutes_NC,FLAG_RA14_BeneficeNet_sur_CA_NC,FLAG_RA15_ResultatNet_sur_CP_NC,FLAG_RA16_CAF_sur_CA_NC,FLAG_RA17_DelaisCreancesClients_NC,FLAG_RA18_DelaisCreditsFournisseurs_NC,FLAG_RA19_Stocks_jours_CA_NC,FLAG_RA20_BFDR_jours_CA_NC,FLAG_EVOL_CA_N_N1_NC,FLAG_EVOL_CA_N1_N2_NC
588,6062,60,606,0.0,35,24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1159908.75,1055304.249999999,104604.5,0.0,6283777.5,0.0,0.0,0.0,10662401.75,0.0,0.0,0.0,174174.0,10941180.25,3939816.75,3540963.75,14412648.25,1176675.5,438438.0,393142.75,8947939.0,654904.2500000009,362862.5,-11761.75,317567.25,0.0,0.0,0.0,0.0,1796544.75,0.0,1796544.75,8492233.75,9080571.5,85418.66666666698,10941180.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28796.5,0,12.870636550308008,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106,0,0,1691940.25,1581830.25,88755.33333333302,1000.0,1000.0,106.9609239044455,1000.0,100.0,16.420026989318632,0.0,-40.8443734481621,0.9560623041558975,90.98166127292333,500.0,17.676556623485165,500.0,500.0,341.6657344221949,0.0,1000.0,-99.26909037076406,11.263967330927915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,7485,74,748,50.0,0,23,5.7,0.0,0.0,0.0,0.0,0.0,0.0,11765754.0,6218712.5,5547041.5,0.0,18882113.25,0.0,0.0,0.0,36091055.0,0.0,0.0,0.0,928928.0,42567024.5,68170102.0,46608311.75,86919833.0,15348583.25,7497990.5,6308552.25,48570772.25,6608852.25,6134878.75,-57807.75,4945440.5,0.0,0.0,0.0,0.0,28216688.5,7007.0,28223695.5,13361348.0,14343329.0,0.0,42567024.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173666.0,0,10.349075975359343,36.0,1.0,0,36.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,22676654.0,21747726.0,928928.0,1000.0,1000.0,104.27137991346773,1000.0,99.975173343264,66.28766946113417,0.11107144273870442,-33.28674006426128,13.031311361685615,52.854347456185124,500.0,17.5266509392128,500.0,500.0,99.03250570614512,0.0,1000.0,-99.7452460904342,46.261684751969156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,7485,74,748,50.0,0,23,5.7,0.0,0.0,0.0,0.0,0.0,0.0,11765754.0,6218712.5,5547041.5,0.0,18882113.25,0.0,0.0,0.0,36091055.0,0.0,0.0,0.0,928928.0,42567024.5,68170102.0,46608311.75,86919833.0,15348583.25,7497990.5,6308552.25,48570772.25,6608852.25,6134878.75,-57807.75,4945440.5,0.0,0.0,0.0,0.0,28216688.5,7007.0,28223695.5,13361348.0,14343329.0,0.0,42567024.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173666.0,0,10.929500342231348,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,22676654.0,21747726.0,928928.0,1000.0,1000.0,104.27137991346773,1000.0,99.975173343264,66.28766946113417,0.11107144273870442,-33.28674006426128,13.031311361685615,52.854347456185124,500.0,17.5266509392128,500.0,500.0,99.03250570614512,0.0,1000.0,-99.7452460904342,46.261684751969156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,4521,45,452,0.0,136,25,1.0,50.0,0.0,0.0,50.0,0.0,0.0,7452695.25,4148894.75,3303800.5,3054551.5,12363351.0,50.0,0.0,0.0,16256240.0,50.0,0.0,0.0,748998.25,20309038.75,12773.75,12081.5,17716949.25,2127625.5,1008007.0,664664.0,14843829.0,1011760.75,701200.5,-136886.75,357857.5,15.0,0.0,0.0,1.0,3824570.75,20270.25,3844841.0,10580570.0,13745231.5,2718966.25,20309038.75,25.5,0.0,0.0,20.78535,0.0,0.0,19.44515,50.0,0.0,0.0,0.5,36885.0,0,20.383299110198493,60.0,1.0,0,60.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.002484472049689441,0.0024125452352231603,0,0,541040.5,2511008.5,-1969968.0,1000.0,1000.0,21.54674108032689,-1000.0,99.47279354334808,18.831864949787445,3.049698795180723,-371.11766300664226,16.26763600517528,55.66972230616837,500.0,9.356801675063796,500.0,500.0,256.6053004248432,1000.0,1000.0,188.7562383794892,5.7298348714977445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,5110,51,511,12.0,0,30,7.5,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.61259411362081,120.0,3.0,0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0037267080745341614,0.0048250904704463205,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
593,6062,60,606,2.0,10,22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.287474332648871,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
594,6033,60,603,1.0,40,25,5.95,0.0,0.0,0.0,0.0,0.0,0.0,22673901.25,6326069.75,16347831.5,0.0,6014008.0,0.0,0.0,0.0,9556296.749999998,0.0,0.0,0.0,1507255.75,27411384.0,3707703.9999999963,0.0,8594085.5,3781778.000000001,3513259.75,3373620.25,4097593.5,229229.0,428177.75,-93343.25,288538.25,0.0,0.0,0.0,0.0,15714448.75,2583080.5,18297529.25,2348846.5,7068061.0,2045793.75,27411384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17171.0,0,4.249144421629021,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,1949697.75,2488235.749999998,-538538.0,1000.0,1000.0,78.35663280699995,-1000.0,85.88290000957369,57.32818434122115,76.56702025072323,-500.0,59.638840198656155,27.900226256829093,500.0,1.8361334501154551,500.0,500.0,206.3613045071455,0.0,1000.0,-99.5368832031899,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,7412,74,741,0.0,41,34,6.25,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.347022587268994,180.0,1.0,0,180.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
596,5154,51,515,2.0,2,23,5.5,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.56331279945243,48.0,1.0,0,48.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.004968944099378882,0.0048250904704463205,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
597,5162,51,516,0.0,2,23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.95756331279945,60.0,1.0,0,60.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.004968944099378882,0.0048250904704463205,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
598,6062,60,606,3.0,0,23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.66735112936345,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
599,1582,15,158,10.0,400,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110251641.5,69710535.81992495,30124094.0,49261066.40454999,26784507.75,0.0,0.0,0.0,97037440.5,0.0,0.0,0.0,7999741.749999999,135161276.25,99521922.5,104226122.0,100398798.5,18442173.75,-426676.25,254003.75,56172366.25,18343325.0,-1401829.2788499997,-343092.75,-2752831.5815,0.0,0.0,0.0,0.0,73272199.0,630129.5,73902328.5,28252224.0,41147856.75,20111091.0,135161276.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195717.5,0,43.0042984257358,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,0,0,43778234.5,55889583.75,-12111349.25,1000.0,1000.0,78.32986320997605,-1000.0,99.14734824627345,54.2109404652799,248.07881773399015,-175.29998594913587,22.287518167763675,63.22856954463118,-500.0,-3.7569932649353133,129.78080651960096,500.0,181.06413026529748,1000.0,1000.0,-99.80334232389853,-4.513455369662511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,8514,85,851,2.0,0,23,6.25,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.831622176591377,36.0,1.0,0,36.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
601,6023,60,602,2.0,0,24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.100616016427105,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
602,7023,70,702,40.0,0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.555783709787817,108.0,1.0,0,108.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.011180124223602485,0.010856453558504222,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
603,1771,17,177,0.0,400,23,6.5,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.30116358658453,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
604,6062,60,606,7.0,0,23,5.9,0.0,0.0,0.0,0.0,0.0,0.0,211961.75,15765.75,196196.0,0.0,7206949.75,0.0,0.0,0.0,7910652.749999998,0.0,0.0,0.0,202702.5,8309551.25,16205.5,14603.0,19766747.0,1348597.25,708207.5,565565.0,17136369.25,598598.0,577076.5,-8508.5,528027.5,0.0,0.0,0.0,0.0,1848596.75,408157.75,2256754.5,5588332.75,6052796.75,0.0,8309551.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39494.0,0,3.909650924024641,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.07080745341614907,0.3823884197828709,0,0,2060558.5,1857855.9999999981,202702.5,1000.0,1000.0,110.91056034482769,1000.0,81.91394987802173,22.24664960096371,72.16814159292035,-21.54377880184332,2.3610901972594487,7.43801652892562,500.0,28.563692974143766,500.0,500.0,117.39941878294901,0.0,1000.0,143.70738329579464,10.973772512497431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,6330,63,633,8.0,0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.819301848049282,120.0,1.0,0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
606,5166,51,516,1.0,20,35,8.75,0.0,0.0,0.0,0.0,0.0,0.0,17696941.193991903,7239049.1334043145,10494936.916722622,5711624.613972619,14751896.664327338,0.0,0.0,0.0,24672445.857143342,0.0,0.0,0.0,936626.1695394691,36100427.35440215,23689402.432255726,17889398.211046387,35463800.705205336,9473299.257317152,2502156.240714975,1764434.9040538718,21066695.29673669,7026995.2010281375,1530573.3567460796,-489449.7146318286,713223.8350885716,0.0,0.0,0.0,0.0,11248784.191388477,3574801.479138362,14823585.67052684,9532926.419230485,15913281.269093791,5395102.20245469,36094790.188847594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.82135523613963,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709,1,1,4328648.753804218,8759164.588049551,-4458476.032915221,,,49.4185114378368,,75.88436726043955,31.1596981414038,202.6031944236134,,29.071503264192945,40.90565173975922,,6.34045264762552,,,162.9042174191688,,,-100.0,32.421460760082695,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
