IDENTIFIANT_CREDIT,IDENTIFIANT_TIERS,VILLE_RC,REGION_RC,VILLE_TIERS,REGION_TIERS,DATE_CREATION_ENTREPRISE,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,PERIODICITE,DATE_ACCORD,DUREE_CONCOURS,UNITE_DUREE_CONCOURS,DATE_PREMIER_DEBLOCAGE,CENTRE_AFFAIRE,FINALITE_CREDIT,CLASSE_RISQUE,NBRE_JOUR_IMPAYE,MONTANT_DEMANDE_MEJ,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT,FLAG_SANS_INDICATEUR_FIN
3100664,693421,BERKANE,L'oriental,BERKANE,L'oriental,13/04/1993,5154,51,515,2,0,24,5.3,Mensuelle,07/04/2019,120.0,mois,27/05/2019,CENTRE D’AFFAIRES D’OUJDA,Développement,B,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0,0
3101053,693746,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,08/07/2011,7023,70,702,2,0,4,4.66,Trimestrielle,05/04/2019,83.0,mois,02/05/2019,CENTRE D’AFFAIRES DE RABAT,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3105812,693941,INZEGANE,Souss-Massa,AIT MELLOUL,Souss-Massa,16/11/2010,1421,14,142,0,0,22,1.0,Mensuelle,08/05/2019,48.0,mois,,CENTRE D’AFFAIRES D'AGADIR,Développement,B,,,100.0,100.0,0.0,100.0,1.0,0.0,6468962.5,4005501.5,2463461.0,387387.0,4897893.0,100.0,100.0,0.0,5910905.0,100.0,100.0,0.0,25525.5,8399891.5,6215209.0,6346840.5,5531025.5,2300298.0,424924.5,746245.5,2525523.0,1005004.0,-99599.5,0.0,221721.5,100.0,100.0,0.0,2.0,4557553.0,626125.5,5183678.5,760760.0,2482480.0,733733.0,8399891.5,51.0,51.0,0.0,43.9017,35.6167,0.0,32.9243,100.0,50.0,0.0,2.0,10785.0,0,0
3101392,694106,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,01/02/2007,7210,72,721,1,6,9,6.5,Mensuelle,09/04/2019,10.0,an(s),,CENTRE D’AFFAIRES DE CASABLANCA,Développement,D,382.0,570340.9,,,,,,,104000.0,61000.0,43000.0,466000.0,2072000.0,,,,2783000.0,,,,0.0,2826000.0,2718000.0,2173000.0,3463000.0,416000.0,161000.0,257000.0,2933000.0,255000.0,139000.0,-3000.0,235000.0,,,,,601000.0,0.0,601000.0,847000.0,2198000.0,27000.0,2826000.0,,,,,,,,,,,,,1,0
3101781,694555,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,20/09/2007,6033,60,603,5,0,23,1.0,Mensuelle,11/04/2019,48.0,mois,25/06/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,,,,,,,11248000.0,6780000.0,4468000.0,,7418000.0,,,,8372000.0,,,,87000.0,12927000.0,9448000.0,13180000.0,10579000.0,3487000.0,1121000.0,1363000.0,899000.0,2130000.0,52000.0,-12000.0,294000.0,,,,,721000.0,6753000.0,7474000.0,4154000.0,5453000.0,,12927000.0,,,,,,,,,,,,,0,0
3102847,695467,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,21/04/2008,5233,52,523,3,4,36,8.75,Mensuelle,17/04/2019,83.0,mois,24/06/2020,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3127749,695719,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,26/04/2011,1542,15,154,0,110,23,7.0,Mensuelle,28/10/2019,60.0,mois,25/11/2019,CENTRE D’AFFAIRES DE FES,Développement,B,2389.0,,0.0,0.0,0.0,0.0,0.0,0.0,9075816.75,161786.625,8914030.125,8342083.75,12411273.875,0.0,0.0,0.0,33939280.375,0.0,0.0,0.0,1256380.125,44109690.625,54737075.0,42410919.5,69669975.375,1195444.25,1456580.125,837086.25,62617805.25,116116.0,1384508.125,-359734.375,765014.25,0.0,0.0,0.0,0.0,4024645.625,4829574.75,8854220.375,25053028.0,32653370.75,2602099.5,44109690.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140292.0,1,0
3103360,696265,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,19/05/2004,2742,27,274,5,40,24,6.25,Mensuelle,22/04/2019,60.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,2705202.5,1865864.0,839338.5,2473471.0,3931928.0,0.0,0.0,0.0,16312796.5,0.0,0.0,0.0,18018.0,17170153.0,12779266.5,14303289.0,9195186.0,833833.0,318318.0,305805.5,8158650.5,515014.5,117117.0,0.0,104604.5,0.0,0.0,0.0,0.0,2358356.0,0.0,2358356.0,4253749.5,14811797.0,0.0,17170153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18372.0,0,0
3103626,696316,EL JADIDA,Casablanca-Settat,EL JADIDA,Casablanca-Settat,11/11/2015,5141,51,514,2,0,2,6.5,Mensuelle,24/04/2019,120.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,353326.7,0.0,0.0,0.0,0.0,0.0,0.0,38038.0,6506.5,31531.5,16016.0,793292.5,0.0,0.0,0.0,870369.5,0.0,0.0,0.0,60060.0,961961.0,919919.0,479979.5,1102101.0,343843.5,327327.0,281781.5,755755.0,16016.0,323823.5,0.0,278278.0,0.0,0.0,0.0,0.0,768768.0,0.0,768768.0,0.0,192692.5,500.5,961961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,1,0
3103849,696749,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,03/04/2015,5542,55,554,30,41,5,6.0,Mensuelle,25/04/2019,3.0,an(s),10/05/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,4919164.25,1476475.0,3627248.625,450879.0,718884.8333333334,0.0,0.0,0.0,1161660.5,0.0,0.0,0.0,152867.0,4922667.75,1863781.125,412.375,5090460.375,2060558.5,633007.375,571070.5,2764333.0,1548118.0,163913.75,-40665.625,100975.875,0.0,0.0,0.0,0.0,495119.625,1227351.125,1722470.75,807664.0,3169541.375,35035.0,4922667.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10170.75,0,0
3104336,697185,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,10/11/1988,1522,15,152,145,60,4,4.8,Trimestrielle,14/05/2019,7.0,an(s),06/02/2020,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,B,153.0,,0.0,0.0,0.0,0.0,0.0,0.0,89225136.0,65557492.0,23667644.0,3951948.0,1659157.5,0.0,0.0,0.0,5611105.5,0.0,0.0,0.0,576576.0,29855325.5,65629063.5,61509948.5,41634593.0,9849339.5,6693186.5,6560554.0,28177649.5,3131128.0,5628623.0,-132632.5,5495990.5,0.0,0.0,0.0,0.0,23986963.0,0.0,23986963.0,1622120.5,1955453.5,3912909.0,29855325.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86631.0,1,0
3105831,697889,OUARZAZATE,Drâa-Tafilalet,OUARZAZATE,Drâa-Tafilalet,18/07/2012,5512,55,551,10,10,26,9.2,Quadrimestrielle,08/05/2019,10.0,an(s),,CENTRE D’AFFAIRES D'AGADIR,Développement,D,,,100.0,100.0,0.0,100.0,100.0,0.0,2638242.6,293000.0,2462442.6,0.0,0.0,100.0,100.0,0.0,0.0,100.0,50.0,0.0,41374.666666666664,2487267.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,120020.0,918400.0,1038420.0,0.0,1448847.4,0.0,2487267.4,51.0,51.0,0.0,43.9017,32.3484,0.0,31.2754,100.0,1.0,0.0,2.0,0.0,0,0
3105006,697890,OUJDA,L'oriental,OUJDA,L'oriental,21/07/2014,1532,15,153,40,0,9,6.0,Mensuelle,14/05/2019,7.0,an(s),,CENTRE D’AFFAIRES D’OUJDA,Développement,B,,,100.0,100.0,0.0,100.0,100.0,0.0,2866363.5,145645.5,2720718.0,1039038.0,446946.5,100.0,100.0,0.0,2575072.5,100.0,100.0,0.0,132632.5,5428423.0,2994491.5,4984980.0,3428425.0,305305.0,112612.5,96096.0,2722219.5,187187.0,67567.5,-13513.5,51051.0,100.0,100.0,0.0,1.0,835334.5,0.0,835334.5,3792288.5,4593088.5,0.0,5428423.0,51.0,51.0,0.0,43.9017,43.9017,0.0,47.8375,100.0,100.0,0.0,1.0,3651.0,0,0
3095514,698304,MARRAKECH,Marrakech-Safi,CASABLANCA,Casablanca-Settat,18/09/1981,4523,45,452,0,16,24,1.0,Mensuelle,28/02/2019,120.0,mois,,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,4788950.833333333,3464294.1666666665,1324656.6666666667,4151313.8333333335,6215375.833333333,0.0,0.0,0.0,10902892.0,0.0,0.0,0.0,7674.333333333333,12235223.0,5228389.833333333,2481145.3333333335,9779770.0,2052717.3333333333,205872.33333333334,-3169.8333333333335,6908401.5,1797128.6666666667,45712.333333333336,-218885.33333333334,-229896.33333333334,0.0,0.0,0.0,0.0,2134132.0,612612.0,2746744.0,1015014.0,6527521.0,2960958.0,12235223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18424.0,0,0
3105713,698311,INZEGANE,Souss-Massa,AIT MELLOUL,Souss-Massa,14/09/2011,114,1,11,5,13,7,6.75,Semestrielle,08/05/2019,72.0,mois,11/07/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,B,,,14.285714285714286,0.0,0.0,0.14285714285714285,0.0,0.0,19240865.846153848,5393960.0,15256370.461538462,1658195.0,5069278.5,14.285714285714286,0.0,0.0,11242153.923076924,14.285714285714286,0.0,0.0,934362.0,27492683.46153846,19723992.384615384,10822330.0,31268669.846153848,7144741.076923077,2643829.4615384615,1846178.7692307692,26389935.0,4732871.0,1195187.2307692308,-282214.3846153846,374128.53846153844,4.285714285714286,0.0,0.0,0.2857142857142857,2693242.846153846,3854142.769230769,6547385.615384615,11121968.0,17374468.846153848,3559055.5,27492683.46153846,7.285714285714286,0.0,0.0,5.231528571428571,0.0,0.0,5.793614285714286,14.285714285714286,0.0,0.0,0.14285714285714285,72244.0,0,0
3105660,698364,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,20/02/2008,9263,92,926,5,60,31,6.25,Mensuelle,09/05/2019,84.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,13596583.0,9472629.833333334,4123953.1666666665,458958.5,3236149.5833333335,0.0,0.0,0.0,3927590.3333333335,0.0,0.0,0.0,181514.66666666666,8233058.166666667,4010285.6666666665,3105757.4166666665,6366193.166666667,2496577.4166666665,782531.75,610610.0,2273521.25,1584833.25,260093.16666666666,-86586.5,88171.41666666667,0.0,0.0,0.0,0.0,4796458.333333333,1092591.5,5889049.833333333,311561.25,2011009.0,363272.0,8233058.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12719.666666666666,0,0
3105836,700495,OUJDA,L'oriental,OUJDA,L'oriental,24/06/2010,4521,45,452,20,0,33,7.25,Mensuelle,08/05/2019,84.0,mois,,CENTRE D’AFFAIRES D’OUJDA,Développement,D,75.0,2032329.93,32.5,0.0,0.0,50.0,0.0,0.0,7055298.25,4376372.0,2678926.25,849598.75,16394628.25,50.0,0.0,0.0,18244976.75,33.0,0.0,0.0,27777.75,20951680.75,11705694.0,11668907.25,11978716.75,2956453.5,1767515.75,1341089.75,8289531.25,1169918.75,867116.25,-306806.5,438688.25,15.0,0.0,0.0,1.0,3787283.5,5930174.25,9717457.75,4158154.0,8235977.75,2998245.25,20951680.75,25.5,0.0,0.0,14.2759,0.0,0.0,18.11215,16.5,0.0,0.0,1.0,23039.0,1,0
3106549,701250,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,19/05/2004,8013,80,801,81,0,1,5.5,Trimestrielle,23/05/2019,7.0,an(s),,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3130671,701433,INZEGANE,Souss-Massa,CASABLANCA,Casablanca-Settat,07/11/2014,151,1,15,0,60,23,5.0,Mensuelle,25/11/2019,60.0,mois,25/09/2018,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,9787083.153846154,3010293.0,7274921.461538462,551694.0,5965316.5,14.285714285714286,0.0,0.0,9745666.384615384,14.285714285714286,0.0,0.0,415558.0,17383727.230769232,7047773.076923077,3939388.3076923075,13545084.23076923,7198399.923076923,2234082.3846153845,1757980.7692307692,4393174.5,6207630.0,1199835.7692307692,-80860.0,723734.1538461539,10.0,0.0,0.0,0.0,3396086.6923076925,8149687.461538462,11545774.153846154,4052620.0,5264239.615384615,591662.5,17383727.230769232,14.285714285714286,0.0,0.0,6.595857142857143,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,30156.428571428572,0,0
3107026,701588,TIZNIT,Souss-Massa,TIZNIT,Souss-Massa,24/07/2013,6062,60,606,5,0,24,1.0,Mensuelle,17/05/2019,60.0,mois,01/06/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,C,1582.0,,100.0,100.0,100.0,1.0,1.0,1.0,865865.0,158158.0,707707.0,0.0,0.0,100.0,100.0,100.0,280280.0,100.0,100.0,100.0,204704.5,1192691.5,139639.5,0.0,805805.0,254254.0,189189.0,189189.0,521521.0,65065.0,77577.5,0.0,77577.5,70.0,100.0,100.0,4.0,131631.5,0.0,131631.5,0.0,1061060.0,0.0,1192691.5,51.0,51.0,51.0,30.1338,31.1328,31.1328,38.1393,33.0,33.0,33.0,2.0,1610.0,1,0
3107857,702387,EL HAJEB,Fès-Meknès,EL HAJEB,Fès-Meknès,10/06/2010,123,1,12,90,0,7,5.5,Annuelle,27/05/2019,7.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,11450939.5,201701.5,11249238.0,0.0,34534.5,0.0,0.0,0.0,566566.0,0.0,0.0,0.0,1501.5,11817305.5,165665.5,0.0,276776.5,275275.0,236736.5,111111.0,0.0,37537.5,157657.5,-122122.0,32032.0,0.0,0.0,0.0,0.0,1403902.5,4057053.0,5460955.5,1753251.5,5108603.5,1247746.5,11817305.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,0,0
3107953,702760,,Autres,,Autres,01/05/2015,8512,85,851,5,0,23,1.0,Mensuelle,28/05/2019,72.0,mois,25/10/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,D,128.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3108146,702932,MOHAMMEDIA,Casablanca-Settat,MOHAMMEDIA,Casablanca-Settat,07/04/2015,3420,34,342,10,0,35,5.75,Mensuelle,28/05/2019,7.0,an(s),,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,577577.0,35835.8,541741.2,2849847.0,1885783.9,0.0,0.0,0.0,5945139.2,0.0,0.0,0.0,1805804.0,7931523.6,4407981.9,2302122.4,6407901.5,405304.9,192091.9,156156.0,6485145.333333333,231119.77777777778,190290.1,-5105.1,154354.2,0.0,0.0,0.0,0.0,2018216.2,503302.8,2521519.0,3303077.5555555555,5365059.7,56181.125,7931523.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12803.0,0,0
3111571,702952,AGADIR,Souss-Massa,CASABLANCA,Casablanca-Settat,13/02/2013,1522,15,152,0,53,23,1.0,Mensuelle,21/06/2019,48.0,mois,25/12/2020,CENTRE D’AFFAIRES D'AGADIR,Développement,A,,,14.285714285714286,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,4336975.5,1176675.5,3160300.0,4547829.0,5039248.5,14.285714285714286,14.285714285714286,0.0,11074849.5,14.285714285714286,14.285714285714286,0.0,1092019.5,15327169.0,12063536.57142857,5525295.142857143,31726266.0,3377660.0,1258543.0,762905.0,27193809.5,2107605.5,1085298.5,-400972.0,486486.0,10.0,10.0,0.0,0.14285714285714285,5722145.0,2824893.5,8547038.5,2188257.5,4692902.5,2087228.0,15327169.0,7.285714285714286,7.285714285714286,0.0,5.295385714285715,5.011971428571428,0.0,5.805614285714285,7.142857142857143,4.714285714285714,0.0,0.2857142857142857,63231.28571428572,0,0
3108656,703107,FES,Fès-Meknès,FES,Fès-Meknès,02/09/2013,6031,60,603,0,0,23,7.25,Mensuelle,31/05/2019,48.0,mois,25/07/2019,CENTRE D’AFFAIRES DE FES,Développement,B,3605.0,,0.0,0.0,0.0,0.0,0.0,0.0,576075.5,291291.0,284784.5,0.0,308308.0,0.0,0.0,0.0,698698.0,0.0,0.0,0.0,19519.5,1003002.0,2206704.5,1482481.0,2338336.0,803803.0,207207.0,176176.0,1042041.0,591090.5,151651.5,-7007.0,120620.5,0.0,0.0,0.0,0.0,675174.5,58558.5,733733.0,91091.0,269269.0,0.0,1003002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.0,1,0
3108655,703427,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,27/05/2016,5532,55,553,10,0,30,6.7,Trimestrielle,21/06/2019,10.0,an(s),,CENTRE D’AFFAIRES DE MARRAKECH,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,6105099.0,943442.5,5161656.5,0.0,0.0,0.0,0.0,0.0,1043042.0,0.0,0.0,0.0,249749.5,6454448.0,6434428.0,1081080.0,5663658.0,1193192.0,1046545.5,961961.0,2900898.0,116616.5,384884.5,0.0,300300.0,0.0,0.0,0.0,0.0,1740238.5,1751249.5,3491488.0,1991990.0,2118616.5,844343.5,6454448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11316.0,0,0
3135795,703427,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,27/05/2016,5532,55,553,13,0,23,7.0,Mensuelle,24/12/2019,84.0,mois,,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,6105099.0,943442.5,5161656.5,0.0,0.0,0.0,0.0,0.0,1043042.0,0.0,0.0,0.0,249749.5,6454448.0,6434428.0,1081080.0,5663658.0,1193192.0,1046545.5,961961.0,2900898.0,116616.5,384884.5,0.0,300300.0,0.0,0.0,0.0,0.0,1740238.5,1751249.5,3491488.0,1991990.0,2118616.5,844343.5,6454448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11316.0,0,0
3109946,703437,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,03/03/2014,124,1,12,15,0,7,5.5,Annuelle,11/06/2019,12.0,an(s),22/10/2019,CENTRE D’AFFAIRES DE FES,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,257257.0,3503.5,253753.5,0.0,0.0,0.0,0.0,0.0,4004.0,0.0,0.0,0.0,192692.5,450450.0,0.0,0.0,0.0,-28528.5,-28528.5,-28528.5,0.0,0.0,-29529.5,0.0,-29529.5,0.0,0.0,0.0,0.0,67067.0,0.0,67067.0,153153.0,383383.0,0.0,450450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3109083,703620,RABAT,Rabat-Salé-Kénitra,RABAT,Rabat-Salé-Kénitra,12/10/2015,5246,52,524,1,3,4,6.5,Mensuelle,31/05/2019,84.0,mois,03/07/2019,CENTRE D’AFFAIRES DE RABAT,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,1001.0,260760.5,0.0,0.0,0.0,0.0,446946.5,0.0,0.0,0.0,3003.0,450950.5,609609.0,71571.5,1043542.5,210710.5,177677.5,146646.5,818317.5,33033.0,177177.0,0.0,146146.0,0.0,0.0,0.0,0.0,209709.5,0.0,209709.5,175175.0,241241.0,0.0,450950.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,0,0
3109162,703862,,Autres,,Autres,,8511,85,851,40,0,7,6.0,Trimestrielle,25/06/2019,84.0,mois,26/08/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3109355,704082,TETOUAN,Tanger-Tétouan-Al Hoceima,TETOUAN,Tanger-Tétouan-Al Hoceima,03/10/2014,5249,52,524,5,2,4,6.75,Mensuelle,10/06/2019,120.0,mois,18/07/2019,CENTRE D’AFFAIRES DE TANGER,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,2769409.5,400972.0,2368437.5,1568281.0,322894.0,0.0,0.0,0.0,2163947.5,0.0,0.0,0.0,41613.0,4573998.0,3181597.714285714,2202411.1428571427,6426563.0,1247031.5,503002.5,343986.5,4572425.0,718146.0,368868.5,-120835.0,200557.5,0.0,0.0,0.0,0.0,1210924.0,1245029.5,2455953.5,1027097.5,2056125.5,61919.0,4573998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12634.42857142857,0,0
3059098,704416,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,28/04/2014,7110,71,711,0,5,24,8.0,Mensuelle,20/06/2018,48.0,mois,11/05/2018,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
3081466,704416,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,28/04/2014,7110,71,711,0,5,24,1.0,Mensuelle,04/12/2018,48.0,mois,04/12/2018,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3118745,704434,INZEGANE,Souss-Massa,INZEGANE,Souss-Massa,08/09/2009,116,1,11,5,64,24,1.0,Mensuelle,08/08/2019,48.0,mois,08/08/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,C,2061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
3110115,704872,KENITRA,Rabat-Salé-Kénitra,KENITRA,Rabat-Salé-Kénitra,,140,1,14,0,0,36,7.0,Trimestrielle,12/06/2019,81.0,mois,,CENTRE D’AFFAIRES DE RABAT,Développement,B,77.0,,0.0,0.0,0.0,0.0,0.0,0.0,1534533.0,403903.5,1130629.5,669669.0,1910408.5,0.0,0.0,0.0,2580077.5,0.0,0.0,0.0,4004.0,3714711.0,11617606.0,11349338.0,12059047.0,850349.5,844343.5,698698.0,10926415.5,0.0,844343.5,-144644.5,698698.0,0.0,0.0,0.0,0.0,1527526.0,894894.0,2422420.0,47547.5,47547.5,1244243.0,3714210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24094.0,1,0
3110817,705610,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,30/05/2014,6070,60,607,0,0,23,6.0,Mensuelle,18/06/2019,48.0,mois,25/05/2019,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5040035.0,2778275.5,2261759.5,0.0,0.0,0.0,0.0,0.0,891891.0,0.0,0.0,0.0,2219717.5,5373368.0,4605601.0,4059055.0,6122616.5,3174171.0,1710208.5,1557055.5,5005.0,1421420.0,751751.0,6006.0,598598.0,0.0,0.0,0.0,0.0,1282281.0,3003500.5,4285781.5,197197.0,1087586.5,0.0,5373368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12233.0,0,0
3127635,705610,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,30/05/2014,6062,60,606,1,0,23,7.5,Mensuelle,26/10/2019,48.0,mois,25/10/2019,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,5040035.0,2778275.5,2261759.5,0.0,0.0,0.0,0.0,0.0,891891.0,0.0,0.0,0.0,2219717.5,5373368.0,4605601.0,4059055.0,6122616.5,3174171.0,1710208.5,1557055.5,5005.0,1421420.0,751751.0,6006.0,598598.0,0.0,0.0,0.0,0.0,1282281.0,3003500.5,4285781.5,197197.0,1087586.5,0.0,5373368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12233.0,0,0
